% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
2.018	1	1	202	9	2	28	1095	0
2.019	1	2	202	10	1	28	1095	0
2.019	1	1	202	10	2	28	1095	0
2.02	1	2	203	1	1	28	1095	0
2.02	1	1	203	1	2	28	1095	0
2.021	1	2	203	2	1	28	1095	0
2.021	1	1	203	2	2	28	1095	0
2.022	1	2	203	3	1	28	1095	0
2.022	1	1	203	3	2	28	1095	0
2.023	1	2	203	4	1	28	1095	0
2.023	1	1	203	4	2	28	1095	0
2.024	1	2	203	5	1	28	1095	0
2.024	1	1	203	5	2	28	1095	0
2.025	1	2	203	6	1	28	1095	0
2.025	1	1	203	6	2	28	1095	0
2.026	1	2	203	7	1	28	1095	0
2.026	1	1	203	7	2	28	1095	0
2.027	1	2	203	8	1	28	1095	0
2.027	1	1	203	8	2	28	1095	0
2.028	1	2	203	9	1	28	1095	0
2.028	1	1	203	9	2	28	1095	0
2.029	1	2	203	10	1	28	1095	0
2.029	1	1	203	10	2	28	1095	0
2.03	1	2	204	1	1	28	1095	0
2.03	1	1	204	1	2	28	1095	0
2.031	1	2	204	2	1	28	1095	0
2.031	1	1	204	2	2	28	1095	0
2.032	1	2	204	3	1	28	1095	0
2.032	1	1	204	3	2	28	1095	0
2.033	1	2	204	4	1	28	1095	0
2.033	1	1	204	4	2	28	1095	0
2.034	1	2	204	5	1	28	1095	0
2.034	1	1	204	5	2	28	1095	0
2.035	1	2	204	6	1	28	1095	0
2.035	1	1	204	6	2	28	1095	0
2.036	1	2	204	7	1	28	1095	0
2.036	1	1	204	7	2	28	1095	0
2.037	1	2	204	8	1	28	1095	0
2.037	1	1	204	8	2	28	1095	0
2.038	1	2	204	9	1	28	1095	0
2.038	1	1	204	9	2	28	1095	0
2.039	1	2	204	10	1	28	1095	0
2.039	1	1	204	10	2	28	1095	0
2.04	1	2	205	1	1	28	1095	0
2.04	1	1	205	1	2	28	1095	0
2.041	1	2	205	2	1	28	1095	0
2.041	1	1	205	2	2	28	1095	0
2.042	1	2	205	3	1	28	1095	0
2.042	1	1	205	3	2	28	1095	0
2.043	1	2	205	4	1	28	1095	0
2.043	1	1	205	4	2	28	1095	0
2.044	1	2	205	5	1	28	1095	0
2.044	1	1	205	5	2	28	1095	0
2.045	1	2	205	6	1	28	1095	0
2.045	1	1	205	6	2	28	1095	0
2.046	1	2	205	7	1	28	1095	0
2.046	1	1	205	7	2	28	1095	0
2.047	1	2	205	8	1	28	1095	0
2.047	1	1	205	8	2	28	1095	0
2.048	1	2	205	9	1	28	1095	0
2.048	1	1	205	9	2	28	1095	0
2.049	1	2	205	10	1	28	1095	0
2.049	1	1	205	10	2	28	1095	0
2.05	1	2	206	1	1	28	1095	0
2.05	1	1	206	1	2	28	1095	0
2.051	1	2	206	2	1	28	1095	0
2.051	1	1	206	2	2	28	1095	0
2.052	1	2	206	3	1	28	1095	0
2.052	1	1	206	3	2	28	1095	0
2.053	1	2	206	4	1	28	1095	0
2.053	1	1	206	4	2	28	1095	0
2.054	1	2	206	5	1	28	1095	0
2.054	1	1	206	5	2	28	1095	0
2.055	1	2	206	6	1	28	1095	0
2.055	1	1	206	6	2	28	1095	0
2.056	1	2	206	7	1	28	1095	0
2.056	1	1	206	7	2	28	1095	0
2.057	1	2	206	8	1	28	1095	0
2.057	1	1	206	8	2	28	1095	0
2.058	1	2	206	9	1	28	1095	0
2.058	1	1	206	9	2	28	1095	0
2.059	1	2	206	10	1	28	1095	0
2.059	1	1	206	10	2	28	1095	0
2.06	1	2	207	1	1	28	1095	0
2.06	1	1	207	1	2	28	1095	0
2.061	1	2	207	2	1	28	1095	0
2.061	1	1	207	2	2	28	1095	0
2.062	1	2	207	3	1	28	1095	0
2.062	1	1	207	3	2	28	1095	0
2.063	1	2	207	4	1	28	1095	0
2.063	1	1	207	4	2	28	1095	0
2.064	1	2	207	5	1	28	1095	0
2.064	1	1	207	5	2	28	1095	0
2.065	1	2	207	6	1	28	1095	0
2.065	1	1	207	6	2	28	1095	0
2.066	1	2	207	7	1	28	1095	0
2.066	1	1	207	7	2	28	1095	0
2.067	1	2	207	8	1	28	1095	0
2.067	1	1	207	8	2	28	1095	0
2.068	1	2	207	9	1	28	1095	0
2.068	1	1	207	9	2	28	1095	0
2.069	1	2	207	10	1	28	1095	0
2.069	1	1	207	10	2	28	1095	0
2.07	1	2	208	1	1	28	1095	0
2.07	1	1	208	1	2	28	1095	0
2.071	1	2	208	2	1	28	1095	0
2.071	1	1	208	2	2	28	1095	0
2.072	1	2	208	3	1	28	1095	0
2.072	1	1	208	3	2	28	1095	0
2.073	1	2	208	4	1	28	1095	0
2.073	1	1	208	4	2	28	1095	0
2.074	1	2	208	5	1	28	1095	0
2.074	1	1	208	5	2	28	1095	0
2.075	1	2	208	6	1	28	1095	0
2.075	1	1	208	6	2	28	1095	0
2.076	1	2	208	7	1	28	1095	0
2.076	1	1	208	7	2	28	1095	0
2.077	1	2	208	8	1	28	1095	0
2.077	1	1	208	8	2	28	1095	0
2.078	1	2	208	9	1	28	1095	0
2.078	1	1	208	9	2	28	1095	0
2.079	1	2	208	10	1	28	1095	0
2.079	1	1	208	10	2	28	1095	0
2.08	1	2	209	1	1	28	1095	0
2.08	1	1	209	1	2	28	1095	0
2.081	1	2	209	2	1	28	1095	0
2.081	1	1	209	2	2	28	1095	0
2.082	1	2	209	3	1	28	1095	0
2.082	1	1	209	3	2	28	1095	0
2.083	1	2	209	4	1	28	1095	0
2.083	1	1	209	4	2	28	1095	0
2.084	1	2	209	5	1	28	1095	0
2.084	1	1	209	5	2	28	1095	0
2.085	1	2	209	6	1	28	1095	0
2.085	1	1	209	6	2	28	1095	0
2.086	1	2	209	7	1	28	1095	0
2.086	1	1	209	7	2	28	1095	0
2.087	1	2	209	8	1	28	1095	0
2.087	1	1	209	8	2	28	1095	0
2.088	1	2	209	9	1	28	1095	0
2.088	1	1	209	9	2	28	1095	0
2.089	1	2	209	10	1	28	1095	0
2.089	1	1	209	10	2	28	1095	0
2.09	1	2	210	1	1	28	1095	0
2.09	1	1	210	1	2	28	1095	0
2.091	1	2	210	2	1	28	1095	0
2.091	1	1	210	2	2	28	1095	0
2.092	1	2	210	3	1	28	1095	0
2.092	1	1	210	3	2	28	1095	0
2.093	1	2	210	4	1	28	1095	0
2.093	1	1	210	4	2	28	1095	0
2.094	1	2	210	5	1	28	1095	0
2.094	1	1	210	5	2	28	1095	0
2.095	1	2	210	6	1	28	1095	0
2.095	1	1	210	6	2	28	1095	0
2.096	1	2	210	7	1	28	1095	0
2.096	1	1	210	7	2	28	1095	0
2.097	1	2	210	8	1	28	1095	0
2.097	1	1	210	8	2	28	1095	0
2.098	1	2	210	9	1	28	1095	0
2.098	1	1	210	9	2	28	1095	0
2.099	1	2	210	10	1	28	1095	0
2.099	1	1	210	10	2	28	1095	0
2.1	1	2	211	1	1	28	1095	0
2.1	1	1	211	1	2	28	1095	0
2.101	1	2	211	2	1	28	1095	0
2.101	1	1	211	2	2	28	1095	0
2.102	1	2	211	3	1	28	1095	0
2.102	1	1	211	3	2	28	1095	0
2.103	1	2	211	4	1	28	1095	0
2.103	1	1	211	4	2	28	1095	0
2.104	1	2	211	5	1	28	1095	0
2.104	1	1	211	5	2	28	1095	0
2.105	1	2	211	6	1	28	1095	0
2.105	1	1	211	6	2	28	1095	0
2.106	1	2	211	7	1	28	1095	0
2.106	1	1	211	7	2	28	1095	0
2.107	1	2	211	8	1	28	1095	0
2.107	1	1	211	8	2	28	1095	0
2.108	1	2	211	9	1	28	1095	0
2.108	1	1	211	9	2	28	1095	0
2.109	1	2	211	10	1	28	1095	0
2.109	1	1	211	10	2	28	1095	0
2.11	1	2	212	1	1	28	1095	0
2.11	1	1	212	1	2	28	1095	0
2.111	1	2	212	2	1	28	1095	0
2.111	1	1	212	2	2	28	1095	0
2.112	1	2	212	3	1	28	1095	0
2.112	1	1	212	3	2	28	1095	0
2.113	1	2	212	4	1	28	1095	0
2.113	1	1	212	4	2	28	1095	0
2.114	1	2	212	5	1	28	1095	0
2.114	1	1	212	5	2	28	1095	0
2.115	1	2	212	6	1	28	1095	0
2.115	1	1	212	6	2	28	1095	0
2.116	1	2	212	7	1	28	1095	0
2.116	1	1	212	7	2	28	1095	0
2.117	1	2	212	8	1	28	1095	0
2.117	1	1	212	8	2	28	1095	0
2.118	1	2	212	9	1	28	1095	0
2.118	1	1	212	9	2	28	1095	0
2.119	1	2	212	10	1	28	1095	0
2.119	1	1	212	10	2	28	1095	0
2.12	1	2	213	1	1	28	1095	0
2.12	1	1	213	1	2	28	1095	0
2.121	1	2	213	2	1	28	1095	0
2.121	1	1	213	2	2	28	1095	0
2.122	1	2	213	3	1	28	1095	0
2.122	1	1	213	3	2	28	1095	0
2.123	1	2	213	4	1	28	1095	0
2.123	1	1	213	4	2	28	1095	0
2.124	1	2	213	5	1	28	1095	0
2.124	1	1	213	5	2	28	1095	0
2.125	1	2	213	6	1	28	1095	0
2.125	1	1	213	6	2	28	1095	0
2.126	1	2	213	7	1	28	1095	0
2.126	1	1	213	7	2	28	1095	0
2.127	1	2	213	8	1	28	1095	0
2.127	1	1	213	8	2	28	1095	0
2.128	1	2	213	9	1	28	1095	0
2.128	1	1	213	9	2	28	1095	0
2.129	1	2	213	10	1	28	1095	0
2.129	1	1	213	10	2	28	1095	0
2.13	1	2	214	1	1	28	1095	0
2.13	1	1	214	1	2	28	1095	0
2.131	1	2	214	2	1	28	1095	0
2.131	1	1	214	2	2	28	1095	0
2.132	1	2	214	3	1	28	1095	0
2.132	1	1	214	3	2	28	1095	0
2.133	1	2	214	4	1	28	1095	0
2.133	1	1	214	4	2	28	1095	0
2.134	1	2	214	5	1	28	1095	0
2.134	1	1	214	5	2	28	1095	0
2.135	1	2	214	6	1	28	1095	0
2.135	1	1	214	6	2	28	1095	0
2.136	1	2	214	7	1	28	1095	0
2.136	1	1	214	7	2	28	1095	0
2.137	1	2	214	8	1	28	1095	0
2.137	1	1	214	8	2	28	1095	0
2.138	1	2	214	9	1	28	1095	0
2.138	1	1	214	9	2	28	1095	0
2.139	1	2	214	10	1	28	1095	0
2.139	1	1	214	10	2	28	1095	0
2.14	1	2	215	1	1	28	1095	0
2.14	1	1	215	1	2	28	1095	0
2.141	1	2	215	2	1	28	1095	0
2.141	1	1	215	2	2	28	1095	0
2.142	1	2	215	3	1	28	1095	0
2.142	1	1	215	3	2	28	1095	0
2.143	1	2	215	4	1	28	1095	0
2.143	1	1	215	4	2	28	1095	0
2.144	1	2	215	5	1	28	1095	0
2.144	1	1	215	5	2	28	1095	0
2.145	1	2	215	6	1	28	1095	0
2.145	1	1	215	6	2	28	1095	0
2.146	1	2	215	7	1	28	1095	0
2.146	1	1	215	7	2	28	1095	0
2.147	1	2	215	8	1	28	1095	0
2.147	1	1	215	8	2	28	1095	0
2.148	1	2	215	9	1	28	1095	0
2.148	1	1	215	9	2	28	1095	0
2.149	1	2	215	10	1	28	1095	0
2.149	1	1	215	10	2	28	1095	0
2.15	1	2	216	1	1	28	1095	0
2.15	1	1	216	1	2	28	1095	0
2.151	1	2	216	2	1	28	1095	0
2.151	1	1	216	2	2	28	1095	0
2.152	1	2	216	3	1	28	1095	0
2.152	1	1	216	3	2	28	1095	0
2.153	1	2	216	4	1	28	1095	0
2.153	1	1	216	4	2	28	1095	0
2.154	1	2	216	5	1	28	1095	0
2.154	1	1	216	5	2	28	1095	0
2.155	1	2	216	6	1	28	1095	0
2.155	1	1	216	6	2	28	1095	0
2.156	1	2	216	7	1	28	1095	0
2.156	1	1	216	7	2	28	1095	0
2.157	1	2	216	8	1	28	1095	0
2.157	1	1	216	8	2	28	1095	0
2.158	1	2	216	9	1	28	1095	0
2.158	1	1	216	9	2	28	1095	0
2.159	1	2	216	10	1	28	1095	0
2.159	1	1	216	10	2	28	1095	0
2.16	1	2	217	1	1	28	1095	0
2.16	1	1	217	1	2	28	1095	0
2.161	1	2	217	2	1	28	1095	0
2.161	1	1	217	2	2	28	1095	0
2.162	1	2	217	3	1	28	1095	0
2.162	1	1	217	3	2	28	1095	0
2.163	1	2	217	4	1	28	1095	0
2.163	1	1	217	4	2	28	1095	0
2.164	1	2	217	5	1	28	1095	0
2.164	1	1	217	5	2	28	1095	0
2.165	1	2	217	6	1	28	1095	0
2.165	1	1	217	6	2	28	1095	0
2.166	1	2	217	7	1	28	1095	0
2.166	1	1	217	7	2	28	1095	0
2.167	1	2	217	8	1	28	1095	0
2.167	1	1	217	8	2	28	1095	0
2.168	1	2	217	9	1	28	1095	0
2.168	1	1	217	9	2	28	1095	0
2.169	1	2	217	10	1	28	1095	0
2.169	1	1	217	10	2	28	1095	0
2.17	1	2	218	1	1	28	1095	0
2.17	1	1	218	1	2	28	1095	0
2.171	1	2	218	2	1	28	1095	0
2.171	1	1	218	2	2	28	1095	0
2.172	1	2	218	3	1	28	1095	0
2.172	1	1	218	3	2	28	1095	0
2.173	1	2	218	4	1	28	1095	0
2.173	1	1	218	4	2	28	1095	0
2.174	1	2	218	5	1	28	1095	0
2.174	1	1	218	5	2	28	1095	0
2.175	1	2	218	6	1	28	1095	0
2.175	1	1	218	6	2	28	1095	0
2.176	1	2	218	7	1	28	1095	0
2.176	1	1	218	7	2	28	1095	0
2.177	1	2	218	8	1	28	1095	0
2.177	1	1	218	8	2	28	1095	0
2.178	1	2	218	9	1	28	1095	0
2.178	1	1	218	9	2	28	1095	0
2.179	1	2	218	10	1	28	1095	0
2.179	1	1	218	10	2	28	1095	0
2.18	1	2	219	1	1	28	1095	0
2.18	1	1	219	1	2	28	1095	0
2.181	1	2	219	2	1	28	1095	0
2.181	1	1	219	2	2	28	1095	0
2.182	1	2	219	3	1	28	1095	0
2.182	1	1	219	3	2	28	1095	0
2.183	1	2	219	4	1	28	1095	0
2.183	1	1	219	4	2	28	1095	0
2.184	1	2	219	5	1	28	1095	0
2.184	1	1	219	5	2	28	1095	0
2.185	1	2	219	6	1	28	1095	0
2.185	1	1	219	6	2	28	1095	0
2.186	1	2	219	7	1	28	1095	0
2.186	1	1	219	7	2	28	1095	0
2.187	1	2	219	8	1	28	1095	0
2.187	1	1	219	8	2	28	1095	0
2.188	1	2	219	9	1	28	1095	0
2.188	1	1	219	9	2	28	1095	0
2.189	1	2	219	10	1	28	1095	0
2.189	1	1	219	10	2	28	1095	0
2.19	1	2	220	1	1	28	1095	0
2.19	1	1	220	1	2	28	1095	0
2.191	1	2	220	2	1	28	1095	0
2.191	1	1	220	2	2	28	1095	0
2.192	1	2	220	3	1	28	1095	0
2.192	1	1	220	3	2	28	1095	0
2.193	1	2	220	4	1	28	1095	0
2.193	1	1	220	4	2	28	1095	0
2.194	1	2	220	5	1	28	1095	0
2.194	1	1	220	5	2	28	1095	0
2.195	1	2	220	6	1	28	1095	0
2.195	1	1	220	6	2	28	1095	0
2.196	1	2	220	7	1	28	1095	0
2.196	1	1	220	7	2	28	1095	0
2.197	1	2	220	8	1	28	1095	0
2.197	1	1	220	8	2	28	1095	0
2.198	1	2	220	9	1	28	1095	0
2.198	1	1	220	9	2	28	1095	0
2.199	1	2	220	10	1	28	1095	0
2.199	1	1	220	10	2	28	1095	0
2.2	1	2	221	1	1	28	1095	0
2.2	1	1	221	1	2	28	1095	0
2.201	1	2	221	2	1	28	1095	0
2.201	1	1	221	2	2	28	1095	0
2.202	1	2	221	3	1	28	1095	0
2.202	1	1	221	3	2	28	1095	0
2.203	1	2	221	4	1	28	1095	0
2.203	1	1	221	4	2	28	1095	0
2.204	1	2	221	5	1	28	1095	0
2.204	1	1	221	5	2	28	1095	0
2.205	1	2	221	6	1	28	1095	0
2.205	1	1	221	6	2	28	1095	0
2.206	1	2	221	7	1	28	1095	0
2.206	1	1	221	7	2	28	1095	0
2.207	1	2	221	8	1	28	1095	0
2.207	1	1	221	8	2	28	1095	0
2.208	1	2	221	9	1	28	1095	0
2.208	1	1	221	9	2	28	1095	0
2.209	1	2	221	10	1	28	1095	0
2.209	1	1	221	10	2	28	1095	0
2.21	1	2	222	1	1	28	1095	0
2.21	1	1	222	1	2	28	1095	0
2.211	1	2	222	2	1	28	1095	0
2.211	1	1	222	2	2	28	1095	0
2.212	1	2	222	3	1	28	1095	0
2.212	1	1	222	3	2	28	1095	0
2.213	1	2	222	4	1	28	1095	0
2.213	1	1	222	4	2	28	1095	0
2.214	1	2	222	5	1	28	1095	0
2.214	1	1	222	5	2	28	1095	0
2.215	1	2	222	6	1	28	1095	0
2.215	1	1	222	6	2	28	1095	0
2.216	1	2	222	7	1	28	1095	0
2.216	1	1	222	7	2	28	1095	0
2.217	1	2	222	8	1	28	1095	0
2.217	1	1	222	8	2	28	1095	0
2.218	1	2	222	9	1	28	1095	0
2.218	1	1	222	9	2	28	1095	0
2.219	1	2	222	10	1	28	1095	0
2.219	1	1	222	10	2	28	1095	0
2.22	1	2	223	1	1	28	1095	0
2.22	1	1	223	1	2	28	1095	0
2.221	1	2	223	2	1	28	1095	0
2.221	1	1	223	2	2	28	1095	0
2.222	1	2	223	3	1	28	1095	0
2.222	1	1	223	3	2	28	1095	0
2.223	1	2	223	4	1	28	1095	0
2.223	1	1	223	4	2	28	1095	0
2.224	1	2	223	5	1	28	1095	0
2.224	1	1	223	5	2	28	1095	0
2.225	1	2	223	6	1	28	1095	0
2.225	1	1	223	6	2	28	1095	0
2.226	1	2	223	7	1	28	1095	0
2.226	1	1	223	7	2	28	1095	0
2.227	1	2	223	8	1	28	1095	0
2.227	1	1	223	8	2	28	1095	0
2.228	1	2	223	9	1	28	1095	0
2.228	1	1	223	9	2	28	1095	0
2.229	1	2	223	10	1	28	1095	0
2.229	1	1	223	10	2	28	1095	0
2.23	1	2	224	1	1	28	1095	0
2.23	1	1	224	1	2	28	1095	0
2.231	1	2	224	2	1	28	1095	0
2.231	1	1	224	2	2	28	1095	0
2.232	1	2	224	3	1	28	1095	0
2.232	1	1	224	3	2	28	1095	0
2.233	1	2	224	4	1	28	1095	0
2.233	1	1	224	4	2	28	1095	0
2.234	1	2	224	5	1	28	1095	0
2.234	1	1	224	5	2	28	1095	0
2.235	1	2	224	6	1	28	1095	0
2.235	1	1	224	6	2	28	1095	0
2.236	1	2	224	7	1	28	1095	0
2.236	1	1	224	7	2	28	1095	0
2.237	1	2	224	8	1	28	1095	0
2.237	1	1	224	8	2	28	1095	0
2.238	1	2	224	9	1	28	1095	0
2.238	1	1	224	9	2	28	1095	0
2.239	1	2	224	10	1	28	1095	0
2.239	1	1	224	10	2	28	1095	0
2.24	1	2	225	1	1	28	1095	0
2.24	1	1	225	1	2	28	1095	0
2.241	1	2	225	2	1	28	1095	0
2.241	1	1	225	2	2	28	1095	0
2.242	1	2	225	3	1	28	1095	0
2.242	1	1	225	3	2	28	1095	0
2.243	1	2	225	4	1	28	1095	0
2.243	1	1	225	4	2	28	1095	0
2.244	1	2	225	5	1	28	1095	0
2.244	1	1	225	5	2	28	1095	0
2.245	1	2	225	6	1	28	1095	0
2.245	1	1	225	6	2	28	1095	0
2.246	1	2	225	7	1	28	1095	0
2.246	1	1	225	7	2	28	1095	0
2.247	1	2	225	8	1	28	1095	0
2.247	1	1	225	8	2	28	1095	0
2.248	1	2	225	9	1	28	1095	0
2.248	1	1	225	9	2	28	1095	0
2.249	1	2	225	10	1	28	1095	0
2.249	1	1	225	10	2	28	1095	0
2.25	1	2	226	1	1	28	1095	0
2.25	1	1	226	1	2	28	1095	0
2.251	1	2	226	2	1	28	1095	0
2.251	1	1	226	2	2	28	1095	0
2.252	1	2	226	3	1	28	1095	0
2.252	1	1	226	3	2	28	1095	0
2.253	1	2	226	4	1	28	1095	0
2.253	1	1	226	4	2	28	1095	0
2.254	1	2	226	5	1	28	1095	0
2.254	1	1	226	5	2	28	1095	0
2.255	1	2	226	6	1	28	1095	0
2.255	1	1	226	6	2	28	1095	0
2.256	1	2	226	7	1	28	1095	0
2.256	1	1	226	7	2	28	1095	0
2.257	1	2	226	8	1	28	1095	0
2.257	1	1	226	8	2	28	1095	0
2.258	1	2	226	9	1	28	1095	0
2.258	1	1	226	9	2	28	1095	0
2.259	1	2	226	10	1	28	1095	0
2.259	1	1	226	10	2	28	1095	0
2.26	1	2	227	1	1	28	1095	0
2.26	1	1	227	1	2	28	1095	0
2.261	1	2	227	2	1	28	1095	0
2.261	1	1	227	2	2	28	1095	0
2.262	1	2	227	3	1	28	1095	0
2.262	1	1	227	3	2	28	1095	0
2.263	1	2	227	4	1	28	1095	0
2.263	1	1	227	4	2	28	1095	0
2.264	1	2	227	5	1	28	1095	0
2.264	1	1	227	5	2	28	1095	0
2.265	1	2	227	6	1	28	1095	0
2.265	1	1	227	6	2	28	1095	0
2.266	1	2	227	7	1	28	1095	0
2.266	1	1	227	7	2	28	1095	0
2.267	1	2	227	8	1	28	1095	0
2.267	1	1	227	8	2	28	1095	0
2.268	1	2	227	9	1	28	1095	0
2.268	1	1	227	9	2	28	1095	0
2.269	1	2	227	10	1	28	1095	0
2.269	1	1	227	10	2	28	1095	0
2.27	1	2	228	1	1	28	1095	0
2.27	1	1	228	1	2	28	1095	0
2.271	1	2	228	2	1	28	1095	0
2.271	1	1	228	2	2	28	1095	0
2.272	1	2	228	3	1	28	1095	0
2.272	1	1	228	3	2	28	1095	0
2.273	1	2	228	4	1	28	1095	0
2.273	1	1	228	4	2	28	1095	0
2.274	1	2	228	5	1	28	1095	0
2.274	1	1	228	5	2	28	1095	0
2.275	1	2	228	6	1	28	1095	0
2.275	1	1	228	6	2	28	1095	0
2.276	1	2	228	7	1	28	1095	0
2.276	1	1	228	7	2	28	1095	0
2.277	1	2	228	8	1	28	1095	0
2.277	1	1	228	8	2	28	1095	0
2.278	1	2	228	9	1	28	1095	0
2.278	1	1	228	9	2	28	1095	0
2.279	1	2	228	10	1	28	1095	0
2.279	1	1	228	10	2	28	1095	0
2.28	1	2	229	1	1	28	1095	0
2.28	1	1	229	1	2	28	1095	0
2.281	1	2	229	2	1	28	1095	0
2.281	1	1	229	2	2	28	1095	0
2.282	1	2	229	3	1	28	1095	0
2.282	1	1	229	3	2	28	1095	0
2.283	1	2	229	4	1	28	1095	0
2.283	1	1	229	4	2	28	1095	0
2.284	1	2	229	5	1	28	1095	0
2.284	1	1	229	5	2	28	1095	0
2.285	1	2	229	6	1	28	1095	0
2.285	1	1	229	6	2	28	1095	0
2.286	1	2	229	7	1	28	1095	0
2.286	1	1	229	7	2	28	1095	0
2.287	1	2	229	8	1	28	1095	0
2.287	1	1	229	8	2	28	1095	0
2.288	1	2	229	9	1	28	1095	0
2.288	1	1	229	9	2	28	1095	0
2.289	1	2	229	10	1	28	1095	0
2.289	1	1	229	10	2	28	1095	0
2.29	1	2	230	1	1	28	1095	0
2.29	1	1	230	1	2	28	1095	0
2.291	1	2	230	2	1	28	1095	0
2.291	1	1	230	2	2	28	1095	0
2.292	1	2	230	3	1	28	1095	0
2.292	1	1	230	3	2	28	1095	0
2.293	1	2	230	4	1	28	1095	0
2.293	1	1	230	4	2	28	1095	0
2.294	1	2	230	5	1	28	1095	0
2.294	1	1	230	5	2	28	1095	0
2.295	1	2	230	6	1	28	1095	0
2.295	1	1	230	6	2	28	1095	0
2.296	1	2	230	7	1	28	1095	0
2.296	1	1	230	7	2	28	1095	0
2.297	1	2	230	8	1	28	1095	0
2.297	1	1	230	8	2	28	1095	0
2.298	1	2	230	9	1	28	1095	0
2.298	1	1	230	9	2	28	1095	0
2.299	1	2	230	10	1	28	1095	0
2.299	1	1	230	10	2	28	1095	0
2.3	1	2	231	1	1	28	1095	0
2.3	1	1	231	1	2	28	1095	0
2.301	1	2	231	2	1	28	1095	0
2.301	1	1	231	2	2	28	1095	0
2.302	1	2	231	3	1	28	1095	0
2.302	1	1	231	3	2	28	1095	0
2.303	1	2	231	4	1	28	1095	0
2.303	1	1	231	4	2	28	1095	0
2.304	1	2	231	5	1	28	1095	0
2.304	1	1	231	5	2	28	1095	0
2.305	1	2	231	6	1	28	1095	0
2.305	1	1	231	6	2	28	1095	0
2.306	1	2	231	7	1	28	1095	0
2.306	1	1	231	7	2	28	1095	0
2.307	1	2	231	8	1	28	1095	0
2.307	1	1	231	8	2	28	1095	0
2.308	1	2	231	9	1	28	1095	0
2.308	1	1	231	9	2	28	1095	0
2.309	1	2	231	10	1	28	1095	0
2.309	1	1	231	10	2	28	1095	0
2.31	1	2	232	1	1	28	1095	0
2.31	1	1	232	1	2	28	1095	0
2.311	1	2	232	2	1	28	1095	0
2.311	1	1	232	2	2	28	1095	0
2.312	1	2	232	3	1	28	1095	0
2.312	1	1	232	3	2	28	1095	0
2.313	1	2	232	4	1	28	1095	0
2.313	1	1	232	4	2	28	1095	0
2.314	1	2	232	5	1	28	1095	0
2.314	1	1	232	5	2	28	1095	0
2.315	1	2	232	6	1	28	1095	0
2.315	1	1	232	6	2	28	1095	0
2.316	1	2	232	7	1	28	1095	0
2.316	1	1	232	7	2	28	1095	0
2.317	1	2	232	8	1	28	1095	0
2.317	1	1	232	8	2	28	1095	0
2.318	1	2	232	9	1	28	1095	0
2.318	1	1	232	9	2	28	1095	0
2.319	1	2	232	10	1	28	1095	0
2.319	1	1	232	10	2	28	1095	0
2.32	1	2	233	1	1	28	1095	0
2.32	1	1	233	1	2	28	1095	0
2.321	1	2	233	2	1	28	1095	0
2.321	1	1	233	2	2	28	1095	0
2.322	1	2	233	3	1	28	1095	0
2.322	1	1	233	3	2	28	1095	0
2.323	1	2	233	4	1	28	1095	0
2.323	1	1	233	4	2	28	1095	0
2.324	1	2	233	5	1	28	1095	0
2.324	1	1	233	5	2	28	1095	0
2.325	1	2	233	6	1	28	1095	0
2.325	1	1	233	6	2	28	1095	0
2.326	1	2	233	7	1	28	1095	0
2.326	1	1	233	7	2	28	1095	0
2.327	1	2	233	8	1	28	1095	0
2.327	1	1	233	8	2	28	1095	0
2.328	1	2	233	9	1	28	1095	0
2.328	1	1	233	9	2	28	1095	0
2.329	1	2	233	10	1	28	1095	0
2.329	1	1	233	10	2	28	1095	0
2.33	1	2	234	1	1	28	1095	0
2.33	1	1	234	1	2	28	1095	0
2.331	1	2	234	2	1	28	1095	0
2.331	1	1	234	2	2	28	1095	0
2.332	1	2	234	3	1	28	1095	0
2.332	1	1	234	3	2	28	1095	0
2.333	1	2	234	4	1	28	1095	0
2.333	1	1	234	4	2	28	1095	0
2.334	1	2	234	5	1	28	1095	0
2.334	1	1	234	5	2	28	1095	0
2.335	1	2	234	6	1	28	1095	0
2.335	1	1	234	6	2	28	1095	0
2.336	1	2	234	7	1	28	1095	0
2.336	1	1	234	7	2	28	1095	0
2.337	1	2	234	8	1	28	1095	0
2.337	1	1	234	8	2	28	1095	0
2.338	1	2	234	9	1	28	1095	0
2.338	1	1	234	9	2	28	1095	0
2.339	1	2	234	10	1	28	1095	0
2.339	1	1	234	10	2	28	1095	0
2.34	1	2	235	1	1	28	1095	0
2.34	1	1	235	1	2	28	1095	0
2.341	1	2	235	2	1	28	1095	0
2.341	1	1	235	2	2	28	1095	0
2.342	1	2	235	3	1	28	1095	0
2.342	1	1	235	3	2	28	1095	0
2.343	1	2	235	4	1	28	1095	0
2.343	1	1	235	4	2	28	1095	0
2.344	1	2	235	5	1	28	1095	0
2.344	1	1	235	5	2	28	1095	0
2.345	1	2	235	6	1	28	1095	0
2.345	1	1	235	6	2	28	1095	0
2.346	1	2	235	7	1	28	1095	0
2.346	1	1	235	7	2	28	1095	0
2.347	1	2	235	8	1	28	1095	0
2.347	1	1	235	8	2	28	1095	0
2.348	1	2	235	9	1	28	1095	0
2.348	1	1	235	9	2	28	1095	0
2.349	1	2	235	10	1	28	1095	0
2.349	1	1	235	10	2	28	1095	0
2.35	1	2	236	1	1	28	1095	0
2.35	1	1	236	1	2	28	1095	0
